,id,quantity,order_id,product_id,price,name,order_datetime
24103,24104,1,4251,15,2.95,Pilau Rice,2017-12-01 22:33:00
24104,24105,1,2102,15,2.95,Pilau Rice,2017-12-01 19:45:00
24105,24106,1,2102,19,2.95,Garlic Naan,2017-12-01 19:45:00
24106,24107,1,2103,15,2.95,Pilau Rice,2017-12-01 19:42:00
24107,24108,2,10084,19,2.95,Garlic Naan,2017-12-01 18:14:00
24108,24109,1,10084,25,2.95,Diet Coke 1.5 ltr,2017-12-01 18:14:00
24109,24110,2,10084,15,2.95,Pilau Rice,2017-12-01 18:14:00
24110,24111,1,10085,19,2.95,Garlic Naan,2017-12-01 16:48:00
24111,24112,1,5198,15,2.95,Pilau Rice,2017-12-01 12:43:00
24112,24113,1,10086,19,2.95,Garlic Naan,2017-11-30 20:02:00
24113,24114,1,10086,15,2.95,Pilau Rice,2017-11-30 20:02:00
24114,24115,1,2104,19,2.95,Garlic Naan,2017-11-30 19:20:00
24115,24116,1,2105,18,2.95,Plain Rice,2017-11-30 18:39:00
24116,24117,1,10087,19,2.95,Garlic Naan,2017-11-30 18:12:00
24117,24118,2,10088,19,2.95,Garlic Naan,2017-11-30 16:42:00
24118,24119,1,10089,14,2.95,Peshwari Naan,2017-11-29 22:45:00
24119,24120,1,6993,15,2.95,Pilau Rice,2017-11-29 20:39:00
24120,24121,1,6993,26,2.95,Coke 1.5 ltr,2017-11-29 20:39:00
24121,24122,1,2106,15,2.95,Pilau Rice,2017-11-29 19:18:00
24122,24123,1,10090,18,2.95,Plain Rice,2017-11-29 19:10:00
24123,24124,1,10091,25,2.95,Diet Coke 1.5 ltr,2017-11-29 18:44:00
24124,24125,1,10092,15,2.95,Pilau Rice,2017-11-28 19:26:00
24125,24126,1,10093,18,2.95,Plain Rice,2017-11-28 18:48:00
24126,24127,1,10093,19,2.95,Garlic Naan,2017-11-28 18:48:00
24127,24128,1,10094,15,2.95,Pilau Rice,2017-11-28 18:48:00
24128,24129,1,10094,13,2.95,Keema Naan,2017-11-28 18:48:00
24129,24130,1,4252,18,2.95,Plain Rice,2017-11-28 17:51:00
24130,24131,2,10095,15,2.95,Pilau Rice,2017-11-27 22:03:00
24131,24132,1,10095,19,2.95,Garlic Naan,2017-11-27 22:03:00
24132,24133,1,10095,14,2.95,Peshwari Naan,2017-11-27 22:03:00
24133,24134,1,10096,14,2.95,Peshwari Naan,2017-11-27 20:31:00
24134,24135,1,10096,19,2.95,Garlic Naan,2017-11-27 20:31:00
24135,24136,2,6994,15,2.95,Pilau Rice,2017-11-27 18:32:00
24136,24137,1,6994,25,2.95,Diet Coke 1.5 ltr,2017-11-27 18:32:00
24137,24138,1,10097,25,2.95,Diet Coke 1.5 ltr,2017-11-27 13:54:00
24138,24139,1,6995,16,2.95,Green Salad,2017-11-27 13:37:00
24139,24140,1,6995,18,2.95,Plain Rice,2017-11-27 13:37:00
24140,24141,3,10098,18,2.95,Plain Rice,2017-11-26 22:27:00
24141,24142,3,10098,19,2.95,Garlic Naan,2017-11-26 22:27:00
24142,24143,1,10099,18,2.95,Plain Rice,2017-11-26 18:50:00
24143,24144,1,10099,21,2.95,Paratha,2017-11-26 18:50:00
24144,24145,1,10100,26,2.95,Coke 1.5 ltr,2017-11-26 18:13:00
24145,24146,2,4253,15,2.95,Pilau Rice,2017-11-26 13:14:00
24146,24147,1,6997,19,2.95,Garlic Naan,2017-11-25 21:32:00
24147,24148,2,6997,18,2.95,Plain Rice,2017-11-25 21:32:00
24148,24149,1,4254,15,2.95,Pilau Rice,2017-11-25 21:07:00
24149,24150,3,10101,14,2.95,Peshwari Naan,2017-11-25 21:06:00
24150,24151,1,10101,15,2.95,Pilau Rice,2017-11-25 21:06:00
24151,24152,3,6998,15,2.95,Pilau Rice,2017-11-25 20:08:00
24152,24153,1,6999,21,2.95,Paratha,2017-11-25 19:58:00
24153,24154,2,5201,15,2.95,Pilau Rice,2017-11-25 19:27:00
24154,24155,1,5201,14,2.95,Peshwari Naan,2017-11-25 19:27:00
24155,24156,1,2108,18,2.95,Plain Rice,2017-11-25 19:10:00
24156,24157,1,7000,15,2.95,Pilau Rice,2017-11-25 19:10:00
24157,24158,1,10102,15,2.95,Pilau Rice,2017-11-25 19:01:00
24158,24159,1,10102,20,2.95,Onion Naan,2017-11-25 19:01:00
24159,24160,2,10103,19,2.95,Garlic Naan,2017-11-25 18:53:00
24160,24161,3,2109,15,2.95,Pilau Rice,2017-11-25 18:52:00
24161,24162,1,10104,18,2.95,Plain Rice,2017-11-25 18:51:00
24162,24163,1,2110,18,2.95,Plain Rice,2017-11-25 18:52:00
24163,24164,1,4255,15,2.95,Pilau Rice,2017-11-25 18:39:00
24164,24165,3,10105,19,2.95,Garlic Naan,2017-11-25 18:11:00
24165,24166,1,10105,15,2.95,Pilau Rice,2017-11-25 18:11:00
24166,24167,1,10106,14,2.95,Peshwari Naan,2017-11-25 17:45:00
24167,24168,1,10107,19,2.95,Garlic Naan,2017-11-25 17:17:00
24168,24169,1,10108,18,2.95,Plain Rice,2017-11-25 16:55:00
24169,24170,1,10108,19,2.95,Garlic Naan,2017-11-25 16:55:00
24170,24171,1,4256,14,2.95,Peshwari Naan,2017-11-25 16:52:00
24171,24172,1,4256,15,2.95,Pilau Rice,2017-11-25 16:52:00
24172,24173,1,10109,18,2.95,Plain Rice,2017-11-25 16:47:00
24173,24174,1,10109,19,2.95,Garlic Naan,2017-11-25 16:47:00
24174,24175,2,2112,15,2.95,Pilau Rice,2017-11-25 16:42:00
24175,24176,1,10110,18,2.95,Plain Rice,2017-11-25 16:41:00
24176,24177,2,10110,19,2.95,Garlic Naan,2017-11-25 16:41:00
24177,24178,1,10111,13,2.95,Keema Naan,2017-11-25 14:18:00
24178,24179,1,2113,19,2.95,Garlic Naan,2017-11-24 20:26:00
24179,24180,1,2113,14,2.95,Peshwari Naan,2017-11-24 20:26:00
24180,24181,1,7003,18,2.95,Plain Rice,2017-11-24 20:14:00
24181,24182,2,2114,15,2.95,Pilau Rice,2017-11-24 19:53:00
24182,24183,1,7004,21,2.95,Paratha,2017-11-24 19:41:00
24183,24184,1,7004,18,2.95,Plain Rice,2017-11-24 19:41:00
24184,24185,2,10112,15,2.95,Pilau Rice,2017-11-24 19:21:00
24185,24186,2,2115,15,2.95,Pilau Rice,2017-11-24 18:49:00
24186,24187,1,2117,15,2.95,Pilau Rice,2017-11-24 18:17:00
24187,24188,1,10113,21,2.95,Paratha,2017-11-24 18:02:00
24188,24189,2,10114,14,2.95,Peshwari Naan,2017-11-24 17:45:00
24189,24190,1,10114,15,2.95,Pilau Rice,2017-11-24 17:45:00
24190,24191,1,10115,19,2.95,Garlic Naan,2017-11-24 17:14:00
24191,24192,3,10115,15,2.95,Pilau Rice,2017-11-24 17:14:00
24192,24193,1,10116,13,2.95,Keema Naan,2017-11-23 19:34:00
24193,24194,1,10117,13,2.95,Keema Naan,2017-11-23 19:30:00
24194,24195,1,7005,15,2.95,Pilau Rice,2017-11-23 19:11:00
24195,24196,2,10118,15,2.95,Pilau Rice,2017-11-23 17:40:00
24196,24197,1,10119,19,2.95,Garlic Naan,2017-11-23 17:37:00
24197,24198,1,10119,13,2.95,Keema Naan,2017-11-23 17:37:00
24198,24199,1,10119,15,2.95,Pilau Rice,2017-11-23 17:37:00
24199,24200,1,10120,19,2.95,Garlic Naan,2017-11-23 17:34:00
24200,24201,1,10120,13,2.95,Keema Naan,2017-11-23 17:34:00
24201,24202,1,10120,15,2.95,Pilau Rice,2017-11-23 17:34:00
24202,24203,1,10121,15,2.95,Pilau Rice,2017-11-23 17:03:00
24203,24204,1,10121,19,2.95,Garlic Naan,2017-11-23 17:03:00
24204,24205,1,10121,20,2.95,Onion Naan,2017-11-23 17:03:00
24205,24206,1,10122,21,2.95,Paratha,2017-11-22 20:06:00
24206,24207,1,7006,14,2.95,Peshwari Naan,2017-11-22 19:58:00
24207,24208,1,2119,13,2.95,Keema Naan,2017-11-22 19:21:00
24208,24209,2,4257,19,2.95,Garlic Naan,2017-11-22 19:10:00
24209,24210,2,2120,15,2.95,Pilau Rice,2017-11-22 18:24:00
24210,24211,1,2120,24,2.95,Lemonade 1.5 ltr,2017-11-22 18:24:00
24211,24212,1,4259,15,2.95,Pilau Rice,2017-11-22 17:36:00
24212,24213,1,4259,13,2.95,Keema Naan,2017-11-22 17:36:00
24213,24214,1,10123,13,2.95,Keema Naan,2017-11-22 17:07:00
24214,24215,1,7007,25,2.95,Diet Coke 1.5 ltr,2017-11-22 12:33:00
24215,24216,1,2121,18,2.95,Plain Rice,2017-11-21 21:26:00
24216,24217,2,10124,14,2.95,Peshwari Naan,2017-11-21 20:45:00
24217,24218,1,2122,15,2.95,Pilau Rice,2017-11-21 19:45:00
24218,24219,1,10125,18,2.95,Plain Rice,2017-11-21 19:31:00
24219,24220,1,10125,19,2.95,Garlic Naan,2017-11-21 19:31:00
24220,24221,1,10125,14,2.95,Peshwari Naan,2017-11-21 19:31:00
24221,24222,1,10126,15,2.95,Pilau Rice,2017-11-21 19:24:00
24222,24223,2,10127,19,2.95,Garlic Naan,2017-11-20 20:01:00
24223,24224,1,7009,18,2.95,Plain Rice,2017-11-20 18:05:00
24224,24225,1,7010,18,2.95,Plain Rice,2017-11-20 18:00:00
24225,24226,1,4260,19,2.95,Garlic Naan,2017-11-19 21:07:00
24226,24227,1,2123,18,2.95,Plain Rice,2017-11-19 19:51:00
24227,24228,2,2124,19,2.95,Garlic Naan,2017-11-19 19:24:00
24228,24229,1,5204,19,2.95,Garlic Naan,2017-11-19 18:43:00
24229,24230,1,10128,15,2.95,Pilau Rice,2017-11-19 17:59:00
24230,24231,1,10128,19,2.95,Garlic Naan,2017-11-19 17:59:00
24231,24232,1,5205,15,2.95,Pilau Rice,2017-11-19 17:53:00
24232,24233,1,5205,13,2.95,Keema Naan,2017-11-19 17:53:00
24233,24234,1,10129,14,2.95,Peshwari Naan,2017-11-19 13:20:00
24234,24235,1,10129,19,2.95,Garlic Naan,2017-11-19 13:20:00
24235,24236,2,4261,18,2.95,Plain Rice,2017-11-19 13:08:00
24236,24237,1,2125,18,2.95,Plain Rice,2017-11-18 21:53:00
24237,24238,1,10130,13,2.95,Keema Naan,2017-11-18 19:52:00
24238,24239,1,10130,15,2.95,Pilau Rice,2017-11-18 19:52:00
24239,24240,1,10131,13,2.95,Keema Naan,2017-11-18 19:24:00
24240,24241,1,2126,18,2.95,Plain Rice,2017-11-18 19:06:00
24241,24242,1,2126,24,2.95,Lemonade 1.5 ltr,2017-11-18 19:06:00
24242,24243,2,10132,23,2.95,Kulcha Naan,2017-11-18 18:58:00
24243,24244,1,4262,15,2.95,Pilau Rice,2017-11-18 18:41:00
24244,24245,1,10133,14,2.95,Peshwari Naan,2017-11-18 18:16:00
24245,24246,1,10133,15,2.95,Pilau Rice,2017-11-18 18:16:00
24246,24247,2,10134,18,2.95,Plain Rice,2017-11-18 18:15:00
24247,24248,2,2127,19,2.95,Garlic Naan,2017-11-18 18:08:00
24248,24249,1,2127,15,2.95,Pilau Rice,2017-11-18 18:08:00
24249,24250,2,10135,18,2.95,Plain Rice,2017-11-18 18:08:00
24250,24251,2,10136,18,2.95,Plain Rice,2017-11-18 18:05:00
24251,24252,2,2128,19,2.95,Garlic Naan,2017-11-18 18:04:00
24252,24253,1,2128,15,2.95,Pilau Rice,2017-11-18 18:04:00
24253,24254,1,10137,15,2.95,Pilau Rice,2017-11-18 17:51:00
24254,24255,1,10137,14,2.95,Peshwari Naan,2017-11-18 17:51:00
24255,24256,1,5206,15,2.95,Pilau Rice,2017-11-18 17:32:00
24256,24257,1,5207,15,2.95,Pilau Rice,2017-11-18 17:16:00
24257,24258,1,2130,14,2.95,Peshwari Naan,2017-11-18 17:04:00
24258,24259,1,2132,15,2.95,Pilau Rice,2017-11-17 21:35:00
24259,24260,1,10138,19,2.95,Garlic Naan,2017-11-17 20:52:00
24260,24261,1,10139,15,2.95,Pilau Rice,2017-11-17 20:27:00
24261,24262,2,2133,15,2.95,Pilau Rice,2017-11-17 19:40:00
24262,24263,1,2133,19,2.95,Garlic Naan,2017-11-17 19:40:00
24263,24264,1,7014,15,2.95,Pilau Rice,2017-11-17 19:37:00
24264,24265,1,7016,15,2.95,Pilau Rice,2017-11-17 18:41:00
24265,24266,1,10140,15,2.95,Pilau Rice,2017-11-17 17:59:00
24266,24267,1,7017,15,2.95,Pilau Rice,2017-11-17 17:35:00
24267,24268,1,7018,15,2.95,Pilau Rice,2017-11-17 17:15:00
24268,24269,1,2134,13,2.95,Keema Naan,2017-11-17 17:00:00
24269,24270,2,5209,15,2.95,Pilau Rice,2017-11-17 16:51:00
24270,24271,2,7020,18,2.95,Plain Rice,2017-11-17 11:43:00
24271,24272,1,10141,19,2.95,Garlic Naan,2017-11-16 20:58:00
24272,24273,2,5210,19,2.95,Garlic Naan,2017-11-16 20:20:00
24273,24274,1,5210,23,2.95,Kulcha Naan,2017-11-16 20:20:00
24274,24275,1,7021,18,2.95,Plain Rice,2017-11-16 18:19:00
24275,24276,1,7021,15,2.95,Pilau Rice,2017-11-16 18:19:00
24276,24277,1,7021,14,2.95,Peshwari Naan,2017-11-16 18:19:00
24277,24278,1,10142,20,2.95,Onion Naan,2017-11-16 18:03:00
24278,24279,1,2135,19,2.95,Garlic Naan,2017-11-16 17:20:00
24279,24280,1,2135,18,2.95,Plain Rice,2017-11-16 17:20:00
24280,24281,1,2135,15,2.95,Pilau Rice,2017-11-16 17:20:00
24281,24282,1,2136,15,2.95,Pilau Rice,2017-11-16 11:27:00
24282,24283,4,2136,19,2.95,Garlic Naan,2017-11-16 11:27:00
24283,24284,1,2136,13,2.95,Keema Naan,2017-11-16 11:27:00
24284,24285,1,7022,18,2.95,Plain Rice,2017-11-15 18:44:00
24285,24286,1,7023,19,2.95,Garlic Naan,2017-11-15 18:22:00
24286,24287,1,7023,18,2.95,Plain Rice,2017-11-15 18:22:00
24287,24288,1,7024,19,2.95,Garlic Naan,2017-11-15 18:18:00
24288,24289,1,7025,15,2.95,Pilau Rice,2017-11-15 17:42:00
24289,24290,2,7026,15,2.95,Pilau Rice,2017-11-15 17:35:00
24290,24291,1,7026,12,2.95,Raitha,2017-11-15 17:35:00
24291,24292,1,2137,15,2.95,Pilau Rice,2017-11-14 20:41:00
24292,24293,1,2138,18,2.95,Plain Rice,2017-11-14 20:17:00
24293,24294,1,7027,14,2.95,Peshwari Naan,2017-11-14 19:33:00
24294,24295,1,7027,15,2.95,Pilau Rice,2017-11-14 19:33:00
24295,24296,1,7028,18,2.95,Plain Rice,2017-11-14 18:55:00
24296,24297,1,4263,18,2.95,Plain Rice,2017-11-14 18:06:00
24297,24298,1,2139,15,2.95,Pilau Rice,2017-11-14 17:46:00
24298,24299,1,10143,13,2.95,Keema Naan,2017-11-14 17:34:00
24299,24300,1,7029,12,2.95,Raitha,2017-11-14 16:39:00
24300,24301,1,7029,18,2.95,Plain Rice,2017-11-14 16:39:00
24301,24302,1,7029,26,2.95,Coke 1.5 ltr,2017-11-14 16:39:00
24302,24303,2,5211,15,2.95,Pilau Rice,2017-11-13 22:48:00
24303,24304,2,2140,15,2.95,Pilau Rice,2017-11-13 19:50:00
24304,24305,1,2140,26,2.95,Coke 1.5 ltr,2017-11-13 19:50:00
24305,24306,1,2141,14,2.95,Peshwari Naan,2017-11-13 19:24:00
24306,24307,1,2141,15,2.95,Pilau Rice,2017-11-13 19:24:00
24307,24308,1,10144,15,2.95,Pilau Rice,2017-11-13 18:26:00
24308,24309,1,2142,15,2.95,Pilau Rice,2017-11-13 18:17:00
24309,24310,1,2142,13,2.95,Keema Naan,2017-11-13 18:17:00
24310,24311,1,2143,15,2.95,Pilau Rice,2017-11-13 18:05:00
24311,24312,1,10145,20,2.95,Onion Naan,2017-11-13 18:04:00
24312,24313,1,10145,21,2.95,Paratha,2017-11-13 18:04:00
24313,24314,1,10146,19,2.95,Garlic Naan,2017-11-12 19:33:00
24314,24315,1,10147,18,2.95,Plain Rice,2017-11-12 17:15:00
24315,24316,1,7030,14,2.95,Peshwari Naan,2017-11-12 17:07:00
24316,24317,1,7030,18,2.95,Plain Rice,2017-11-12 17:07:00
24317,24318,2,7031,19,2.95,Garlic Naan,2017-11-11 21:08:00
24318,24319,2,7032,19,2.95,Garlic Naan,2017-11-11 19:46:00
24319,24320,1,7032,13,2.95,Keema Naan,2017-11-11 19:46:00
24320,24321,3,7032,15,2.95,Pilau Rice,2017-11-11 19:46:00
24321,24322,1,4264,18,2.95,Plain Rice,2017-11-11 19:40:00
24322,24323,1,10148,14,2.95,Peshwari Naan,2017-11-11 19:24:00
24323,24324,1,10148,25,2.95,Diet Coke 1.5 ltr,2017-11-11 19:24:00
24324,24325,1,10149,12,2.95,Raitha,2017-11-11 19:19:00
24325,24326,1,7033,21,2.95,Paratha,2017-11-11 18:59:00
24326,24327,2,7033,15,2.95,Pilau Rice,2017-11-11 18:59:00
24327,24328,1,7034,15,2.95,Pilau Rice,2017-11-11 18:57:00
24328,24329,1,10150,15,2.95,Pilau Rice,2017-11-11 18:39:00
24329,24330,1,10151,21,2.95,Paratha,2017-11-11 18:38:00
24330,24331,1,10151,18,2.95,Plain Rice,2017-11-11 18:38:00
24331,24332,2,10152,21,2.95,Paratha,2017-11-11 18:34:00
24332,24333,3,10152,18,2.95,Plain Rice,2017-11-11 18:34:00
24333,24334,1,2148,18,2.95,Plain Rice,2017-11-11 18:22:00
24334,24335,1,2148,15,2.95,Pilau Rice,2017-11-11 18:22:00
24335,24336,1,4265,15,2.95,Pilau Rice,2017-11-11 18:19:00
24336,24337,1,4265,13,2.95,Keema Naan,2017-11-11 18:19:00
24337,24338,1,10153,19,2.95,Garlic Naan,2017-11-11 18:11:00
24338,24339,1,10154,19,2.95,Garlic Naan,2017-11-11 18:04:00
24339,24340,1,10155,18,2.95,Plain Rice,2017-11-11 18:01:00
24340,24341,2,4267,15,2.95,Pilau Rice,2017-11-11 17:48:00
24341,24342,1,2149,18,2.95,Plain Rice,2017-11-11 17:31:00
24342,24343,1,2149,15,2.95,Pilau Rice,2017-11-11 17:31:00
24343,24344,1,10156,19,2.95,Garlic Naan,2017-11-11 17:07:00
24344,24345,1,4268,14,2.95,Peshwari Naan,2017-11-11 16:33:00
24345,24346,1,10157,19,2.95,Garlic Naan,2017-11-10 21:52:00
24346,24347,1,2150,12,2.95,Raitha,2017-11-10 20:04:00
24347,24348,1,2150,23,2.95,Kulcha Naan,2017-11-10 20:04:00
24348,24349,1,2150,20,2.95,Onion Naan,2017-11-10 20:04:00
24349,24350,1,2151,15,2.95,Pilau Rice,2017-11-10 19:42:00
24350,24351,1,2152,19,2.95,Garlic Naan,2017-11-10 19:18:00
24351,24352,1,2152,13,2.95,Keema Naan,2017-11-10 19:18:00
24352,24353,1,2152,18,2.95,Plain Rice,2017-11-10 19:18:00
24353,24354,1,7036,15,2.95,Pilau Rice,2017-11-10 18:57:00
24354,24355,1,7036,13,2.95,Keema Naan,2017-11-10 18:57:00
24355,24356,1,10158,18,2.95,Plain Rice,2017-11-10 18:19:00
24356,24357,1,10158,19,2.95,Garlic Naan,2017-11-10 18:19:00
24357,24358,1,5212,18,2.95,Plain Rice,2017-11-10 18:08:00
24358,24359,1,5212,15,2.95,Pilau Rice,2017-11-10 18:08:00
24359,24360,1,5212,19,2.95,Garlic Naan,2017-11-10 18:08:00
24360,24361,1,2154,13,2.95,Keema Naan,2017-11-10 18:05:00
24361,24362,1,2155,13,2.95,Keema Naan,2017-11-10 18:02:00
24362,24363,2,2155,15,2.95,Pilau Rice,2017-11-10 18:02:00
24363,24364,2,7038,15,2.95,Pilau Rice,2017-11-10 17:46:00
24364,24365,1,7038,18,2.95,Plain Rice,2017-11-10 17:46:00
24365,24366,1,7038,14,2.95,Peshwari Naan,2017-11-10 17:46:00
24366,24367,2,10159,19,2.95,Garlic Naan,2017-11-10 15:44:00
24367,24368,1,2156,15,2.95,Pilau Rice,2017-11-09 18:04:00
24368,24369,1,2157,19,2.95,Garlic Naan,2017-11-09 17:31:00
24369,24370,1,2157,15,2.95,Pilau Rice,2017-11-09 17:31:00
24370,24371,1,10160,19,2.95,Garlic Naan,2017-11-09 11:21:00
24371,24372,1,10160,18,2.95,Plain Rice,2017-11-09 11:21:00
24372,24373,1,4269,12,2.95,Raitha,2017-11-08 21:12:00
24373,24374,1,4270,26,2.95,Coke 1.5 ltr,2017-11-08 20:22:00
24374,24375,1,4271,19,2.95,Garlic Naan,2017-11-08 18:39:00
24375,24376,2,4271,15,2.95,Pilau Rice,2017-11-08 18:39:00
24376,24377,2,4271,18,2.95,Plain Rice,2017-11-08 18:39:00
24377,24378,1,4272,15,2.95,Pilau Rice,2017-11-08 15:48:00
24378,24379,1,2158,15,2.95,Pilau Rice,2017-11-08 15:11:00
24379,24380,1,2159,15,2.95,Pilau Rice,2017-11-08 12:30:00
24380,24381,2,7039,15,2.95,Pilau Rice,2017-11-07 20:50:00
24381,24382,1,5214,15,2.95,Pilau Rice,2017-11-07 19:18:00
24382,24383,1,10161,15,2.95,Pilau Rice,2017-11-07 17:38:00
24383,24384,2,10162,19,2.95,Garlic Naan,2017-11-06 19:00:00
24384,24385,2,10163,15,2.95,Pilau Rice,2017-11-06 18:30:00
24385,24386,1,10163,14,2.95,Peshwari Naan,2017-11-06 18:30:00
24386,24387,2,10164,18,2.95,Plain Rice,2017-11-06 17:27:00
24387,24388,2,10165,19,2.95,Garlic Naan,2017-11-06 17:15:00
24388,24389,1,5215,15,2.95,Pilau Rice,2017-11-06 11:50:00
24389,24390,1,5216,15,2.95,Pilau Rice,2017-11-06 11:41:00
24390,24391,2,7042,19,2.95,Garlic Naan,2017-11-05 19:07:00
24391,24392,3,7042,15,2.95,Pilau Rice,2017-11-05 19:07:00
24392,24393,1,10166,18,2.95,Plain Rice,2017-11-05 19:04:00
24393,24394,1,10166,13,2.95,Keema Naan,2017-11-05 19:04:00
24394,24395,2,5217,21,2.95,Paratha,2017-11-05 18:59:00
24395,24396,1,10167,14,2.95,Peshwari Naan,2017-11-05 18:38:00
24396,24397,1,2161,12,2.95,Raitha,2017-11-05 18:17:00
24397,24398,1,2161,19,2.95,Garlic Naan,2017-11-05 18:17:00
24398,24399,1,4273,15,2.95,Pilau Rice,2017-11-05 17:51:00
24399,24400,1,4274,15,2.95,Pilau Rice,2017-11-04 20:19:00
24400,24401,1,2162,15,2.95,Pilau Rice,2017-11-04 19:59:00
24401,24402,1,2163,18,2.95,Plain Rice,2017-11-04 19:46:00
24402,24403,1,2163,21,2.95,Paratha,2017-11-04 19:46:00
24403,24404,1,2164,15,2.95,Pilau Rice,2017-11-04 19:23:00
24404,24405,1,10168,21,2.95,Paratha,2017-11-04 19:23:00
24405,24406,1,10168,13,2.95,Keema Naan,2017-11-04 19:23:00
24406,24407,1,10168,15,2.95,Pilau Rice,2017-11-04 19:23:00
24407,24408,1,10168,18,2.95,Plain Rice,2017-11-04 19:23:00
24408,24409,1,2165,14,2.95,Peshwari Naan,2017-11-04 19:14:00
24409,24410,1,2166,14,2.95,Peshwari Naan,2017-11-04 19:08:00
24410,24411,1,7045,15,2.95,Pilau Rice,2017-11-04 18:27:00
24411,24412,1,2168,26,2.95,Coke 1.5 ltr,2017-11-04 18:09:00
24412,24413,1,2169,15,2.95,Pilau Rice,2017-11-04 18:04:00
24413,24414,1,2169,19,2.95,Garlic Naan,2017-11-04 18:04:00
24414,24415,1,5219,15,2.95,Pilau Rice,2017-11-04 17:56:00
24415,24416,1,2171,13,2.95,Keema Naan,2017-11-03 22:21:00
24416,24417,1,5221,14,2.95,Peshwari Naan,2017-11-03 19:24:00
24417,24418,1,5221,18,2.95,Plain Rice,2017-11-03 19:24:00
24418,24419,1,10169,18,2.95,Plain Rice,2017-11-03 19:23:00
24419,24420,1,4275,19,2.95,Garlic Naan,2017-11-03 19:20:00
24420,24421,3,4275,15,2.95,Pilau Rice,2017-11-03 19:20:00
24421,24422,1,10170,15,2.95,Pilau Rice,2017-11-03 19:16:00
24422,24423,1,10170,19,2.95,Garlic Naan,2017-11-03 19:16:00
24423,24424,1,4276,14,2.95,Peshwari Naan,2017-11-03 18:38:00
24424,24425,1,2173,12,2.95,Raitha,2017-11-03 18:36:00
24425,24426,1,2173,19,2.95,Garlic Naan,2017-11-03 18:36:00
24426,24427,1,2173,24,2.95,Lemonade 1.5 ltr,2017-11-03 18:36:00
24427,24428,2,4277,15,2.95,Pilau Rice,2017-11-03 18:31:00
24428,24429,1,4277,19,2.95,Garlic Naan,2017-11-03 18:31:00
24429,24430,1,4278,15,2.95,Pilau Rice,2017-11-03 18:19:00
24430,24431,2,10171,18,2.95,Plain Rice,2017-11-03 17:26:00
24431,24432,1,10171,24,2.95,Lemonade 1.5 ltr,2017-11-03 17:26:00
24432,24433,1,10172,21,2.95,Paratha,2017-11-02 20:43:00
24433,24434,1,10172,15,2.95,Pilau Rice,2017-11-02 20:43:00
24434,24435,1,2174,19,2.95,Garlic Naan,2017-11-02 19:57:00
24435,24436,1,4279,18,2.95,Plain Rice,2017-11-02 18:31:00
24436,24437,1,10173,20,2.95,Onion Naan,2017-11-02 17:59:00
24437,24438,1,10173,16,2.95,Green Salad,2017-11-02 17:59:00
24438,24439,1,5222,18,2.95,Plain Rice,2017-11-02 12:15:00
24439,24440,1,2175,16,2.95,Green Salad,2017-11-01 21:39:00
24440,24441,1,10174,14,2.95,Peshwari Naan,2017-11-01 18:51:00
24441,24442,5,10175,19,2.95,Garlic Naan,2017-11-01 18:02:00
24442,24443,1,2177,15,2.95,Pilau Rice,2017-11-01 17:47:00
24443,24444,1,2178,15,2.95,Pilau Rice,2017-11-01 17:35:00
24444,24445,1,4280,13,2.95,Keema Naan,2017-10-31 21:35:00
24445,24446,1,4280,15,2.95,Pilau Rice,2017-10-31 21:35:00
24446,24447,1,4281,13,2.95,Keema Naan,2017-10-31 21:32:00
24447,24448,1,4281,15,2.95,Pilau Rice,2017-10-31 21:32:00
24448,24449,1,2179,19,2.95,Garlic Naan,2017-10-31 20:38:00
24449,24450,1,2179,18,2.95,Plain Rice,2017-10-31 20:38:00
24450,24451,2,2179,26,2.95,Coke 1.5 ltr,2017-10-31 20:38:00
24451,24452,1,7049,18,2.95,Plain Rice,2017-10-31 19:03:00
24452,24453,1,7049,15,2.95,Pilau Rice,2017-10-31 19:03:00
24453,24454,4,10176,15,2.95,Pilau Rice,2017-10-31 18:52:00
24454,24455,4,10176,13,2.95,Keema Naan,2017-10-31 18:52:00
24455,24456,1,4282,12,2.95,Raitha,2017-10-31 18:28:00
24456,24457,1,4282,15,2.95,Pilau Rice,2017-10-31 18:28:00
24457,24458,1,7050,15,2.95,Pilau Rice,2017-10-31 17:56:00
24458,24459,1,10177,25,2.95,Diet Coke 1.5 ltr,2017-10-30 22:28:00
24459,24460,1,2180,14,2.95,Peshwari Naan,2017-10-30 17:58:00
24460,24461,2,7054,15,2.95,Pilau Rice,2017-10-30 17:20:00
24461,24462,1,7054,14,2.95,Peshwari Naan,2017-10-30 17:20:00
24462,24463,1,2181,21,2.95,Paratha,2017-10-30 10:01:00
24463,24464,1,2181,26,2.95,Coke 1.5 ltr,2017-10-30 10:01:00
24464,24465,1,10178,25,2.95,Diet Coke 1.5 ltr,2017-10-29 20:55:00
24465,24466,1,10179,18,2.95,Plain Rice,2017-10-29 18:58:00
24466,24467,1,10179,13,2.95,Keema Naan,2017-10-29 18:58:00
24467,24468,1,7055,14,2.95,Peshwari Naan,2017-10-29 18:30:00
24468,24469,1,7055,15,2.95,Pilau Rice,2017-10-29 18:30:00
24469,24470,1,10180,14,2.95,Peshwari Naan,2017-10-29 18:03:00
24470,24471,1,10181,18,2.95,Plain Rice,2017-10-29 17:50:00
